0.456, 0.604, Class 2.
0.459, 0.604, Class 2.
0.439, 0.615, Class 2.
0.421, 0.619, Class 2.
0.477, 0.613, Class 2.
0.447, 0.634, Class 2.
0.456, 0.613, Class 2.
0.443, 0.624, Class 2.
0.400, 0.607, Class 2.
0.443, 0.618, Class 2.
0.458, 0.626, Class 2.
0.438, 0.655, Class 2.
0.435, 0.585, Class 2.
0.486, 0.613, Class 2.
0.500, 0.628, Class 2.
0.476, 0.614, Class 2.
0.485, 0.633, Class 2.
0.477, 0.619, Class 2.
0.477, 0.584, Class 2.
0.504, 0.614, Class 2.
0.496, 0.637, Class 2.
0.537, 0.601, Class 2.
0.550, 0.610, Class 2.
0.505, 0.666, Class 2.
0.498, 0.625, Class 2.
0.534, 0.587, Class 2.
0.571, 0.597, Class 2.
0.562, 0.594, Class 2.
0.553, 0.582, Class 2.
0.575, 0.645, Class 2.
0.523, 0.631, Class 2.
0.561, 0.596, Class 2.
0.589, 0.608, Class 2.
0.576, 0.622, Class 2.
0.575, 0.634, Class 2.
0.545, 0.630, Class 2.
0.579, 0.567, Class 2.
0.568, 0.599, Class 2.
0.576, 0.652, Class 2.
0.600, 0.599, Class 2.
0.593, 0.621, Class 2.
0.607, 0.620, Class 2.
0.559, 0.599, Class 2.
0.592, 0.594, Class 2.
0.575, 0.611, Class 2.
0.609, 0.556, Class 2.
0.591, 0.555, Class 2.
0.636, 0.590, Class 2.
0.601, 0.610, Class 2.
0.622, 0.609, Class 2.
0.646, 0.559, Class 2.
0.641, 0.519, Class 2.
0.665, 0.617, Class 2.
0.645, 0.562, Class 2.
0.657, 0.567, Class 2.
0.629, 0.538, Class 2.
0.649, 0.570, Class 2.
0.650, 0.578, Class 2.
0.641, 0.509, Class 2.
0.636, 0.539, Class 2.
0.645, 0.551, Class 2.
0.672, 0.529, Class 2.
0.606, 0.561, Class 2.
0.655, 0.554, Class 2.
0.640, 0.495, Class 2.
0.647, 0.546, Class 2.
0.646, 0.534, Class 2.
0.646, 0.510, Class 2.
0.639, 0.542, Class 2.
0.650, 0.533, Class 2.
0.677, 0.496, Class 2.
0.678, 0.513, Class 2.
0.662, 0.535, Class 2.
0.688, 0.489, Class 2.
0.648, 0.508, Class 2.
0.671, 0.483, Class 2.
0.699, 0.475, Class 2.
0.682, 0.450, Class 2.
0.692, 0.492, Class 2.
0.698, 0.477, Class 2.
0.628, 0.459, Class 2.
0.666, 0.482, Class 2.
0.656, 0.452, Class 2.
0.649, 0.427, Class 2.
0.670, 0.453, Class 2.
0.657, 0.467, Class 2.
0.643, 0.438, Class 2.
0.661, 0.445, Class 2.
0.666, 0.434, Class 2.
0.654, 0.444, Class 2.
0.641, 0.427, Class 2.
0.615, 0.456, Class 2.
0.660, 0.484, Class 2.
0.638, 0.448, Class 2.
0.662, 0.442, Class 2.
0.607, 0.397, Class 2.
0.595, 0.380, Class 2.
0.614, 0.379, Class 2.
0.602, 0.392, Class 2.
0.601, 0.414, Class 2.
0.588, 0.439, Class 2.
0.597, 0.403, Class 2.
0.609, 0.405, Class 2.
0.534, 0.399, Class 2.
0.605, 0.415, Class 2.
0.525, 0.412, Class 2.
0.531, 0.396, Class 2.
0.527, 0.397, Class 2.
0.575, 0.409, Class 2.
0.523, 0.472, Class 2.
0.527, 0.384, Class 2.
0.531, 0.424, Class 2.
0.511, 0.397, Class 2.
0.496, 0.426, Class 2.
0.465, 0.405, Class 2.
0.451, 0.406, Class 2.
0.452, 0.442, Class 2.
0.478, 0.410, Class 2.
0.505, 0.423, Class 2.
0.453, 0.373, Class 2.
0.447, 0.436, Class 2.
0.463, 0.396, Class 2.
0.434, 0.416, Class 2.
0.487, 0.455, Class 2.
0.461, 0.427, Class 2.
0.419, 0.468, Class 2.
0.409, 0.429, Class 2.
0.403, 0.478, Class 2.
0.426, 0.458, Class 2.
0.385, 0.468, Class 2.
0.375, 0.497, Class 2.
0.410, 0.512, Class 2.
0.379, 0.500, Class 2.
0.405, 0.463, Class 2.
0.378, 0.455, Class 2.
0.401, 0.529, Class 2.
0.383, 0.504, Class 2.
0.382, 0.482, Class 2.
0.388, 0.543, Class 2.
0.359, 0.576, Class 2.
0.436, 0.555, Class 2.
0.399, 0.555, Class 2.
0.398, 0.568, Class 2.
0.402, 0.544, Class 2.
0.414, 0.556, Class 2.
0.451, 0.557, Class 2.
0.419, 0.577, Class 2.
0.393, 0.527, Class 2.
0.405, 0.529, Class 2.
0.422, 0.557, Class 2.
0.442, 0.590, Class 2.
0.429, 0.575, Class 2.
0.440, 0.569, Class 2.
0.439, 0.580, Class 2.
0.447, 0.570, Class 2.
0.482, 0.581, Class 2.
0.468, 0.590, Class 2.
0.501, 0.601, Class 2.
0.477, 0.612, Class 2.
0.481, 0.586, Class 2.
0.550, 0.623, Class 2.
0.535, 0.640, Class 2.
0.507, 0.614, Class 2.
0.536, 0.599, Class 2.
0.559, 0.634, Class 2.
0.572, 0.590, Class 2.
0.587, 0.584, Class 2.
0.554, 0.646, Class 2.
0.588, 0.591, Class 2.
0.602, 0.617, Class 2.
0.627, 0.612, Class 2.
0.611, 0.603, Class 2.
0.608, 0.594, Class 2.
0.615, 0.543, Class 2.
0.645, 0.543, Class 2.
0.622, 0.565, Class 2.
0.649, 0.546, Class 2.
0.640, 0.535, Class 2.
0.615, 0.549, Class 2.
0.644, 0.551, Class 2.
0.626, 0.547, Class 2.
0.605, 0.485, Class 2.
0.651, 0.512, Class 2.
0.637, 0.538, Class 2.
0.624, 0.537, Class 2.
0.632, 0.516, Class 2.
0.643, 0.509, Class 2.
0.618, 0.496, Class 2.
0.624, 0.462, Class 2.
0.636, 0.483, Class 2.
0.616, 0.445, Class 2.
0.640, 0.479, Class 2.
0.608, 0.443, Class 2.
0.596, 0.468, Class 2.
0.576, 0.471, Class 2.
0.631, 0.408, Class 2.
0.591, 0.470, Class 2.
0.584, 0.444, Class 2.
0.576, 0.437, Class 2.
0.601, 0.446, Class 2.
0.512, 0.460, Class 2.
0.590, 0.445, Class 2.
0.571, 0.485, Class 2.
0.539, 0.460, Class 2.
0.588, 0.412, Class 2.
0.484, 0.445, Class 2.
0.493, 0.474, Class 2.
0.523, 0.427, Class 2.
0.519, 0.440, Class 2.
0.488, 0.440, Class 2.
0.487, 0.495, Class 2.
0.486, 0.461, Class 2.
0.466, 0.512, Class 2.
0.458, 0.480, Class 2.
0.505, 0.464, Class 2.
0.453, 0.496, Class 2.
0.445, 0.495, Class 2.
0.458, 0.520, Class 2.
0.411, 0.495, Class 2.
0.472, 0.480, Class 2.
0.470, 0.470, Class 2.
0.464, 0.529, Class 2.
0.446, 0.519, Class 2.
0.463, 0.505, Class 2.
0.439, 0.490, Class 2.
0.489, 0.538, Class 2.
0.469, 0.538, Class 2.
0.485, 0.546, Class 2.
0.477, 0.524, Class 2.
0.441, 0.539, Class 2.
0.470, 0.509, Class 2.
0.496, 0.574, Class 2.
0.502, 0.556, Class 2.
0.424, 0.537, Class 2.
0.507, 0.569, Class 2.
0.544, 0.559, Class 2.
0.529, 0.566, Class 2.
0.513, 0.565, Class 2.
0.468, 0.557, Class 2.
0.533, 0.574, Class 2.
0.567, 0.583, Class 2.
0.550, 0.572, Class 2.
0.585, 0.586, Class 2.
0.568, 0.566, Class 2.
0.569, 0.562, Class 2.
0.572, 0.480, Class 2.
0.613, 0.548, Class 2.
0.592, 0.550, Class 2.
0.588, 0.547, Class 2.
0.606, 0.561, Class 2.
0.623, 0.476, Class 2.
0.595, 0.484, Class 2.
0.619, 0.510, Class 2.
0.633, 0.484, Class 2.
0.629, 0.504, Class 2.
0.629, 0.457, Class 2.
0.634, 0.426, Class 2.
0.614, 0.407, Class 2.
0.622, 0.454, Class 2.
0.602, 0.489, Class 2.
0.601, 0.430, Class 2.
0.595, 0.449, Class 2.
0.598, 0.452, Class 2.
0.559, 0.451, Class 2.
0.582, 0.430, Class 2.
0.463, 0.441, Class 2.
0.477, 0.431, Class 2.
0.487, 0.419, Class 2.
0.500, 0.447, Class 2.
0.498, 0.436, Class 2.
0.400, 0.426, Class 2.
0.432, 0.460, Class 2.
0.401, 0.409, Class 2.
0.473, 0.413, Class 2.
0.416, 0.458, Class 2.
0.445, 0.439, Class 2.
0.477, 0.458, Class 2.
0.445, 0.442, Class 2.
